Identity;RemoteHostName;BatchName;FinalSyncTimestamp;LargeItemsEncountered;TotalMailboxItemCount;TotalMailboxSize;TotalPrimaryItemCount;TotalPrimarySize;TotalArchiveItemCount;TotalArchiveSize;ItemsTransferred;BytesTransferred;ArchiveItemsTransferred;ArchiveBytesTransferred;ShardItemsTransferred;ShardBytesTransferred;SyncedItemCount;OverallDuration;TotalFailedDuration;TotalInProgressDuration;TotalQueuedDuration;TotalSuspendedDuration;TotalTransientFailureDuration;TotalStalledDueToContentIndexingDuration;TotalStalledDueToMailboxLockedDuration;TotalStalledDueToMdbReplicationDuration;TotalStalledDueToReadCpu;TotalStalledDueToReadThrottle;TotalStalledDueToReadUnknown;TotalStalledDueToWriteCpu;TotalStalledDueToWriteThrottle;TotalStalledDueToWriteUnknown
User-858;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:39:33 PM;0;176;17,11;174;17,09;2;0,02;278;19,73;10;0,12;76;1,23;0;1216,4;0;467,6;1;736;0;0;0;0;0;0;0;0;0;0
User-859;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:42;0;97;7,98;94;7,97;3;0,01;149;9,19;9;0,09;31;0,33;0;999,4;0;351,6;2;647,6;0;0;0;0;0;0;0;0;12;0
User-860;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:44;0;15702;6241,43;15699;6241,42;3;0,01;17610;6474,86;6;0,09;1890;233,82;0;320;0;136,8;0;230,6;0;0;0;0;0;0;0;0;10;0
User-861;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:45;0;50089;6926,96;50086;6926,95;3;0,01;55111;7529,05;8;0,1;3503;140,33;0;526,2;0;120,2;0;428,6;1;0;0;0;0;0;0;0;0;0
User-862;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:16;0;111;8,03;109;8,02;2;0,01;212;13,35;4;0,04;93;4,74;0;405,4;0;103;0;274,2;0;0;0;0;0;0;0;0;0;0
User-863;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:38;0;84982;17204,4;54404;9007,36;30578;8197,04;87442;18165,43;30400;8447,44;1791;190,45;0;860,8;0;384,2;0;271,8;0;0;0;0;0;0;0;0;33;0
User-864;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:37;0;1054;348,68;1051;348,66;3;0,01;1218;401,36;7;0,08;141;5,2;0;323,4;0;84;1;295,8;0;0;0;0;0;0;0;0;0;0
User-865;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:38;0;13584;4217,92;6159;2212;7425;2005,92;15063;4547,44;7423;2053,97;174;2,2;0;311,4;0;100;2;267,8;1;0;0;0;0;0;0;0;0;0
User-866;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;4757;1155,99;4753;1155,97;4;0,01;5180;1203,74;9;0,09;214;6,23;0;369,4;0;874;0;326;0;0;0;0;0;0;0;0;0;0
User-867;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:04;0;677;275,45;674;275,43;3;0,01;899;290,42;8;0,08;174;1,89;0;965,4;0;320,8;0;577,2;0;0;0;0;0;0;0;0;2;0
User-868;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:02;0;73059;5045,57;73056;5045,56;3;0,01;100272;16289,31;5;0,06;27016;10766,29;0;347,2;0;114,4;2;244,6;0;0;0;0;0;0;0;0;0;0
User-869;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:48;0;954;91,47;950;91,44;4;0,03;1085;103,23;4;0,07;129;3,18;0;117;0;807;0;985;0;0;0;0;0;0;0;0;0;0
User-870;owa.psdaych.re;EXOMigration_EMEA_W44_D1_2_20241102072748;11/08/2021 00:09;0;129738;13737,75;129733;13737,73;5;0,02;136307;15182,42;8;0,09;6294;621,49;0;335,4;0;93,8;0;240,6;0;0;0;0;0;0;0;0;0;0
User-871;owa.psdaych.re;EXOMigration_EMEA_W45_W42_woFR_EXCL_from20211025011110_20241110125659;11/15/2021 1:18:35 AM;0;66;3,53;64;3,52;2;0,01;77;3,88;4;0,04;6;0,11;0;262,2;0;1248;0;215;0;0;0;0;0;0;0;0;0;0
User-872;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:43;0;804;96,66;801;96,64;3;0,01;1323;114,65;8;0,09;500;12,21;0;584,2;0;93,6;1;432;0;0;0;0;0;0;0;0;0;0
User-873;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:04;0;603;74,76;600;74,75;3;0,01;778;81,05;6;0,07;162;3,29;0;669;0;474,6;0;141,8;0;0;0;0;0;0;0;0;0;0
User-874;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:10;0;7985;1300,3;7982;1300,29;3;0,01;12914;2118,57;7;0,08;4499;703,99;0;414,2;0;93;0;287;0;0;0;0;0;0;0;0;0;0
User-875;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:47;0;1124;110,14;1121;110,12;3;0,01;1282;122,97;6;0,07;139;1,77;0;339,2;0;127,6;0;200,8;0;0;0;0;0;0;0;0;0;0
User-876;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:51;0;6742;1205,77;6739;1205,76;3;0,01;12416;1629,75;8;0,09;4838;315,93;0;346,2;0;85,2;0;253;7;0;0;0;0;0;0;0;0;0
User-877;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:44;0;5235;1329;5231;1328,99;4;0,01;5722;1412,03;13;0,13;321;5,18;0;978,4;0;415,2;0;552,8;0;0;0;0;0;0;0;0;1;0
User-878;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:46;0;2728;1497,17;2724;1497,15;4;0,01;3014;1536,72;12;0,11;222;2,28;0;1004,4;0;297,8;2;508;0;0;0;0;0;0;0;1;16;0
User-879;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:54;0;1542;119,62;1538;119,59;4;0,02;1929;146,76;8;0,09;355;12,8;0;346;0;131,6;0;223,2;0;0;0;0;0;0;0;0;3;0
User-880;owa.psdaych.re;EXOMigration_EMEA_W44_D1_2_20241102072748;11/08/2021 00:09;0;154239;20053,26;49675;6209,04;104564;13844,22;159522;21572,19;104517;14486,13;4761;487,93;0;336,4;0;137,8;0;151;1;0;0;0;0;0;0;0;0;0
User-881;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:35:45 PM;0;14143;1343,48;14140;1343,47;3;0,01;14849;1485,85;6;0,08;615;37,44;0;191,6;0;455;0;169,6;0;0;0;0;0;0;0;0;0;0
User-882;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:17;0;34699;3303,65;34696;3303,63;3;0,01;34920;3598,6;5;0,07;191;17,45;0;408,4;0;197,8;0;192,6;0;0;0;0;0;0;0;0;0;0
User-883;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:15;0;5661;873,89;5658;873,88;3;0,01;6464;1002,69;5;0,07;635;41,85;0;402,4;0;207,8;0;148;0;0;0;0;0;0;0;0;0;0
User-884;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;25259;7569,2;25255;7569,19;4;0,01;28322;7947,39;9;0,09;2650;180,14;0;368,8;0;98,2;1;276;50;0;0;0;0;0;0;1;0;0
User-885;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:02;0;1785;240,08;1783;240,07;2;0,01;1879;264,34;4;0,06;7;0,1;0;337;0;80,8;0;283,6;0;0;0;0;0;0;0;0;0;0
User-886;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:37:18 PM;0;5089;428,02;5085;428,01;4;0,01;5390;458,14;18;0,2;257;0,84;0;1220;0;327,4;0;887,4;0;0;0;0;0;0;0;0;1;0
User-887;owa.psdaych.re;EXOMigration_EMEA_W43_W42_woFR_D1_D2_D3_D4_EXCL_20241025011110;11/10/2021 19:50;0;217;82,39;215;82,38;2;0,01;350;87,95;9;0,07;13;0,13;0;980,2;0;279,6;0;713,4;0;0;0;0;0;0;0;0;0;0
User-888;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:46;0;107826;21388,2;97108;20416,09;10718;972,11;124691;24294,86;10222;992,02;14565;1996,18;0;1012,2;0;464,2;1;353,2;8;0;0;0;0;0;0;0;107;0
User-889;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:47:22 PM;0;140704;31342,56;53936;12130,28;86768;19212,28;146419;36118,92;86521;19622,11;4265;3671,19;0;1211,8;0;693,2;0;330,6;5;0;0;0;0;0;0;0;26;0
User-890;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:45:16 AM;0;43893;3845,2;43833;3844,03;60;1,17;47038;4271,03;65;1,57;1318;62,35;0;554,2;0;166,6;0;414,8;0;0;0;0;0;0;0;0;0;0
User-891;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:39;0;90037;11606,22;90033;11606,21;4;0,01;91228;12361,26;7;0,08;540;32,27;0;302,6;0;123,2;1;189,2;0;0;0;0;0;0;0;0;3;0
User-892;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;73;10,52;71;10,51;2;0,01;87;11,04;5;0,05;6;0,1;0;462;0;117,2;1;355,6;0;0;0;0;0;0;0;0;0;0
User-893;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:11;0;20256;2175,45;20251;2175,41;5;0,04;21578;2404,96;8;0,14;1244;55,73;0;379,8;0;219;2;217,6;0;0;0;0;0;0;0;0;0;0
User-894;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:04;0;47587;14202,33;47405;14144,94;182;57,39;48703;14638,79;184;59,75;931;27,01;0;348,2;0;118;1;239;0;0;0;0;0;0;0;0;2;0
User-895;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:44;0;60718;13463,94;60714;13463,93;4;0,01;74235;21465,59;10;0,1;13023;7434,08;0;1014,4;0;372,2;1;319,6;1;0;0;0;0;0;0;0;8;0
User-896;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:40:07 PM;0;70638;16202,59;53749;12374,71;16889;3827,89;76518;20318,64;16892;3989,34;5140;3076,49;0;1203,8;0;709,4;0;404,4;0;0;0;0;0;0;0;1;19;0
User-897;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:14;0;202;21,9;199;21,88;3;0,01;431;34,01;6;0,07;206;11,01;0;462;0;72,2;0;343,2;0;0;0;0;0;0;0;0;0;0
User-898;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:46;0;25981;5980,95;25977;5980,94;4;0,01;27768;6406,02;8;0,08;1218;142,67;0;589,2;0;139,8;2;399,8;0;0;0;0;0;0;0;0;0;0
User-899;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;2459;306,88;2456;306,87;3;0,01;3052;363,06;8;0,1;375;12,28;0;583,2;0;140;3;401,4;0;0;0;0;0;0;0;0;0;0
User-900;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;100457;6690,43;100452;6690,31;5;0,12;100931;7668,05;7;0,19;147;27,87;0;374,6;0;165,6;0;268,4;0;0;0;0;0;0;0;0;0;0
User-901;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:35:00 PM;0;3398;475,33;3395;475,32;3;0,01;3766;530,19;5;0,07;295;8,08;3595;132,6;0;1246;0;133;0;0;0;0;0;0;0;0;0;0
User-902;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:47:54 AM;0;44069;10093,67;44065;10093,65;4;0,02;46910;10674,66;10;0,11;1612;80,59;0;551,2;0;169,6;0;393,4;0;0;0;0;0;0;0;0;0;0
User-903;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:35;0;9405;2818,05;9403;2818,04;2;0,01;27070;5980,65;7;0,08;17079;2981,14;0;370,4;0;100,6;0;268,8;0;0;0;0;0;0;0;0;0;0
User-904;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;749;128,34;746;128,33;3;0,01;3205;1200,44;6;0,07;1752;996,42;0;463;0;121,4;0;354,4;0;0;0;0;0;0;0;0;0;0
User-905;owa.psdaych.re;EXOMigration_EMEA_W41_D3_20241011071447;10/14/2021 8:34:36 PM;0;1016;123,48;1013;123,47;3;0,01;1146;134,41;6;0,08;108;1,27;1082;141,6;0;5;0;136,6;0;0;0;0;0;0;0;0;0;0
User-906;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:51;0;1203;99,25;1200;99,24;3;0,01;1638;134,18;8;0,08;406;24,67;0;360;0;1010;0;304,2;0;0;0;0;0;0;0;0;0;0
User-907;owa.psdaych.re;EXOMigration_EMEA_W44_D1_1_20241102070406;11/07/2021 22:00;0;3075;432,7;3072;432,68;3;0,01;3794;520,17;5;0,07;136;2,64;0;344,2;0;149,8;0;146,8;0;0;0;0;0;0;0;0;0;0
User-908;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:44:46 AM;0;15001;1092,21;14997;1092,18;4;0,02;15069;1147,39;7;0,09;14;0,22;0;495,2;0;214,6;0;339;0;0;0;0;0;0;0;0;0;0
User-909;owa.psdaych.re;EXOMigration_EMEA_W43_W42_G-accounts_D3_2_20241026035225;10/27/2021 9:34:26 PM;0;48;7,67;45;7,66;3;0,02;60;7,62;5;0,09;9;0,13;0;107,2;0;2;0;104,2;0;0;0;0;0;0;0;0;0;0
User-910;owa.psdaych.re;EXOMigration_EMEA_W43_W42_G-accounts_D3_2_20241026035225;10/27/2021 9:34:38 PM;0;1595;164,88;1592;164,87;3;0,01;1824;231,52;5;0,08;92;0,61;1595;107,2;0;11;0;122,6;0;0;0;0;0;0;0;0;0;0
User-911;owa.psdaych.re;EXOMigration_EMEA_W43_W42_EMEA_D4_G-accounts_1_20241026043350;10/27/2021 9:35:12 PM;0;760;68,66;757;68,65;3;0,01;837;78,61;4;0,06;76;0,37;833;76,8;0;5;0;76;0;0;0;0;0;0;0;0;0;0
User-912;owa.psdaych.re;EXOMigration_EMEA_W43_W42_G-accounts_D3_2_20241026035225;10/27/2021 9:32:51 PM;0;27;1,35;24;1,33;3;0,01;50;2,43;6;0,07;4;0,08;0;105,2;0;1403;0;977;0;0;0;0;0;0;0;0;0;0
User-913;owa.psdaych.re;EXOMigration_EMEA_W43_W42_D1_D2_D3_D4_FR_EXCL_20241025010345;10/27/2021 9:17:35 PM;0;15293;1112,16;15289;1112,14;4;0,02;15332;1238,34;5;0,07;39;0,38;0;134,8;0;697;0;108,2;0;0;0;0;0;0;0;0;0;0
User-914;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;196;22,42;194;22,41;2;0,01;329;25,1;3;0,04;126;1,64;0;461;0;231,6;1;241,2;0;0;0;0;0;0;0;0;0;0
User-915;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:45;0;33108;4842,66;4324;1029,44;28784;3813,22;34138;5098,55;28722;3946,98;521;16,55;0;494,4;0;129;0;317,8;0;0;0;0;0;0;0;0;1;0
User-916;owa.psdaych.re;EXOMigration_EMEA_W42_D2_FR_20241017115309;10/19/2021 8:04:44 PM;0;172068;6236,04;172061;6236,01;7;0,03;198410;9579,97;8;0,08;26160;1990,84;197137;79;0;210;0;102,6;0;0;0;0;0;0;0;0;3;0
User-917;owa.psdaych.re;EXOMigration_EMEA_W45_SR_IWC_20241104062803;11/09/2021 19:39;0;118545;15082,73;118476;15071,63;69;11,1;119946;15885,79;61;7,54;948;21,78;0;305,6;0;164,2;0;128;0;0;0;0;0;0;0;0;738;0
User-918;owa.psdaych.re;EXOMigration_EMEA_W44_D1_2_20241102072748;11/08/2021 00:09;0;8492;1634,36;8490;1634,35;2;0,01;8988;1851,41;3;0,06;312;62,12;0;337,4;0;181,2;0;169;0;0;0;0;0;0;0;0;0;0
User-919;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:46;0;57820;6368,34;57815;6368,31;5;0,03;65771;7509,53;8;0,1;4794;425,8;0;542,8;0;168,2;0;322;1;0;0;0;0;0;0;0;0;0
User-920;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;50;6,44;48;6,43;2;0,01;68;6,95;3;0,04;12;0,19;0;461;0;101,2;1;312,2;0;0;0;0;0;0;0;0;0;0
User-921;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:45;0;808;79,81;804;79,79;4;0,02;971;89,65;7;0,09;150;1,46;0;529,4;0;226;0;302,4;0;0;0;0;0;0;0;0;0;0
User-922;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;992;96,91;989;96,9;3;0,01;2358;223,74;6;0,07;411;18,48;0;584,2;0;231,4;1;364,6;0;0;0;0;0;0;0;0;0;0
User-923;ews-apac.psdaych.re;EXOMigration_APAC_W42_SR1_20241018125744;10/21/2021 8:20:23 PM;0;149404;18250,57;98479;13196,94;50925;5053,64;173559;22266,94;50927;5427,59;23165;2768,62;0;226,4;0;97,8;0;165;1;0;0;0;0;0;15;0;5;0
User-924;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:43;0;44701;5734,18;44698;5734,17;3;0,01;51915;6577,01;7;0,09;2535;181,46;0;524,8;0;188,6;0;356;0;0;0;0;0;0;0;0;0;0
User-925;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:44;0;2426;457,72;2423;457,71;3;0,01;4383;782,88;7;0,08;1099;47,57;0;586,2;0;124,2;0;415,4;0;0;0;0;0;0;0;0;0;0
User-926;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;81;10,8;79;10,78;2;0,01;101;11,42;5;0,05;12;0,2;0;461;0;108,8;1;363;0;0;0;0;0;0;0;0;0;0
User-927;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:40;0;7002;976,43;6999;976,42;3;0,01;10470;1382,09;8;0,09;2444;296,7;0;326,4;0;316;1;365,8;0;0;0;0;0;0;0;0;0;0
User-928;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:43;0;1317;160,07;1314;160,06;3;0,01;2655;354,02;7;0,08;66;4,49;0;585,2;0;129,4;0;409,2;0;0;0;0;0;0;0;0;0;0
User-929;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:16;0;17713;2760,54;17709;2760,53;4;0,01;18561;3210,19;7;0,08;619;241,85;0;390,2;0;180,4;0;268,2;0;0;0;0;0;0;0;0;0;0
User-930;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:47;0;527;39,19;516;36,34;11;2,84;863;56,08;11;2,91;264;12,49;0;153,2;0;701;0;103;0;0;0;0;0;0;0;0;60;0
User-931;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:54;0;1489;130,61;1486;130,6;3;0,01;1899;166,15;5;0,07;385;22,7;1698;160,2;0;7;0;152,2;0;0;0;0;0;0;0;0;0;0
User-932;ews-apac.psdaych.re;EXOMigration_APAC_W43_D2_20241025072842;11/09/2021 01:40;0;73;4,6;70;4,59;3;0,01;300;7,14;16;0,11;182;1,73;0;896,6;0;248;1;637,4;0;0;0;0;5;0;0;0;0;0
User-933;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:48;0;11818;1084,7;11478;1073,62;340;11,07;12846;1196,37;343;12,39;748;38,42;0;347;0;124,8;0;261;0;0;0;0;0;0;0;0;1;0
User-934;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:52;0;135;10,38;131;10,36;4;0,02;339;15,18;8;0,09;188;3,6;0;346,2;0;72,8;0;272,4;0;0;0;0;0;0;0;0;0;0
User-935;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:49;0;1479;115,93;1476;115,92;3;0,01;1520;130,29;5;0,06;30;0,41;0;323,2;0;236;0;125,6;0;0;0;0;0;0;0;0;0;0
User-936;ews-apac.psdaych.re;EXOMigration_APAC_W43_D1_20241025021145;11/14/2021 5:39:06 PM;0;85636;28857,16;42096;19550,52;43540;9306,65;90421;30370,35;42811;9437,68;1597;135,02;0;1221,4;0;653;1;409,2;14;0;0;0;0;0;0;0;20;0
User-937;owa.psdaych.re;EXOMigration_EMEA_W45_D2_3_20241105094734;11/12/2021 01:08;0;174;23,06;171;23,04;3;0,01;284;25,38;6;0,07;99;1,31;0;346,6;0;176;0;236,4;51;0;0;0;0;0;0;0;0;0
User-938;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:53;0;938;71,91;935;71,9;3;0,01;1459;107,51;8;0,09;483;28,58;0;327,2;0;1174;0;330,2;0;0;0;0;0;0;0;0;0;0
User-939;ews-apac.psdaych.re;EXOMigration_APAC_W43_D4_20241025093414;11/10/2021 19:02;0;3323;1710,8;3320;1710,79;3;0,01;3591;1756,12;9;0,09;196;3,23;0;916;0;249,8;0;461,6;0;0;0;0;0;0;0;0;0;0
User-940;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:50;0;16581;1517,14;16577;1517,12;4;0,02;17612;1688,84;7;0,09;750;28,89;0;326;0;179,6;0;201;0;0;0;0;0;0;0;0;0;0
User-941;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:46;0;21052;2957,37;21050;2957,36;2;0,01;28599;4015,75;4;0,07;5714;698,41;0;589,2;0;264,8;0;309,6;0;0;0;0;0;0;0;0;0;0
User-942;owa.psdaych.re;EXOMigration_EMEA_W45_D1_1_20241105073010;11/11/2021 19:34;0;86682;4591,46;86676;4591,22;6;0,25;111498;9642,26;10;0,32;24614;4508,01;0;368,8;0;167;1;132,8;3;0;0;0;0;0;0;0;63;0
User-943;owa.psdaych.re;EXOMigration_EMEA_W42_SR2_20241018011441;10/20/2021 8:37:11 PM;0;422276;27334,52;133700;7245,56;288576;20088,95;429086;31254,57;288575;21307,4;5839;2003,17;0;153,4;0;85;0;65,4;0;0;0;0;0;0;0;0;2;0
User-944;owa.psdaych.re;EXOMigration_EMEA_W45_D4_1_20241105102710;11/15/2021 12:45:57 AM;0;130273;43478,6;65048;14144,28;65225;29334,32;138950;45390,73;65231;29846,47;5739;493,51;0;548,2;0;136,6;1;397,8;1;0;0;0;0;0;0;0;0;0
User-945;owa.psdaych.re;EXOMigration_EMEA_W41_SR_Piaget_Fix_20241013021141;10/18/2021 8:33:33 PM;0;69262;11270,07;69258;11270,05;4;0,01;75943;12361,19;8;0,08;6006;545,62;0;322,6;0;100,4;0;235;0;0;0;0;0;0;0;0;0;0
User-946;owa.psdaych.re;EXOMigration_EMEA_W44_D4_2_20241101010956;11/08/2021 02:15;0;73;6,62;71;6,61;2;0,01;102;7,3;4;0,04;22;0,31;0;405,2;0;187,6;0;216,6;0;0;0;0;0;0;0;0;0;0
User-947;owa.psdaych.re;EXOMigration_EMEA_W44_D3_1_20241029093546;11/07/2021 23:45;0;33918;5838,97;33907;5831,96;11;7,02;43145;6890,13;14;7,12;8189;835,11;0;525,2;0;169,6;0;321,8;0;0;0;0;0;0;0;0;0;0
User-948;owa.psdaych.re;EXOMigration_EMEA_W43_D3_20241025101414;11/01/2021 00:02;0;12;0,83;10;0,82;2;0,01;21;1,04;5;0,05;2;0,08;0;331;0;116;0;293,2;0;0;0;0;0;0;0;0;0;0
User-949;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:51;0;3617;129,19;3613;129,17;4;0,02;6556;326,58;8;0,1;2869;176,33;0;325;0;107,8;0;252;0;0;0;0;0;0;0;0;0;0
User-950;owa.psdaych.re;EXOMigration_EMEA_W42_D2_FR_20241017115309;10/19/2021 8:05:54 PM;0;2143;102,74;2139;102,73;4;0,01;2159;110,86;5;0,08;14;0,21;2155;79;0;4;0;74;0;0;0;0;0;0;0;0;0;0
User-951;owa.psdaych.re;EXOMigration_EMEA_W42_D2_FR_20241017115309;10/19/2021 8:05:58 PM;0;458;63,03;455;63,02;3;0,01;466;66,32;4;0,05;5;0,09;456;79;0;4;0;75;0;0;0;0;0;0;0;0;0;0
User-952;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:41;0;3588;1633,98;3584;1633,97;4;0,01;3997;1699,99;12;0,11;312;5,18;0;998,4;0;202,4;2;547;563;0;0;0;0;0;0;0;0;0
User-953;ews-apac.psdaych.re;EXOMigration_APAC_W43_D3_20241025075825;11/11/2021 17:41;0;646;241,16;643;241,14;3;0,01;1041;260,12;10;0,11;196;2,18;0;976,4;0;441;0;501,8;0;0;0;0;0;0;0;1;3;0
User-954;ews-apac.psdaych.re;EXOMigration_APAC_W42_D2_20241018123312;10/21/2021 7:47:55 PM;0;279;44,42;276;44,39;3;0,02;329;61,9;6;0,06;43;0,97;0;244,6;0;451;0;178,6;0;0;0;0;0;0;0;0;697;0
User-955;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:13;0;22775;6417,03;22772;6417,02;3;0,01;31299;8017,08;9;0,11;7084;1091,78;0;402,4;0;811;0;316;1;0;0;0;0;0;0;0;0;0
User-956;owa.psdaych.re;EXOMigration_EMEA_W45_D2_1_20241105080753;11/11/2021 20:51;0;437;42,37;434;42,36;3;0,01;848;70,98;7;0,08;395;25,8;0;361;0;71,6;0;275,6;0;0;0;0;0;0;0;0;0;0
User-957;owa.psdaych.re;EXOMigration_EMEA_W45_D2_2_20241105085348;11/12/2021 02:53;0;39157;2957,55;39154;2957,54;3;0,02;39793;3238,55;4;0,06;514;30,83;0;347,2;0;139,2;0;189;0;0;0;0;0;0;0;0;0;0
User-958;owa.psdaych.re;EXOMigration_EMEA_W44_D1_2_20241102072748;11/08/2021 00:10;0;155022;46053,65;20153;11071,4;134869;34982,25;181051;49944,94;134596;35560,86;23918;2439,9;0;341,4;0;149,8;0;140;0;0;0;0;0;0;0;1;3;0
User-959;ews-amer.psdaych.re;EXOMigration_AMER_W45_D1_20241105053437;11/12/2021 07:11;0;4858;600,06;4855;600,05;3;0,01;5390;686,45;9;0,11;336;15,9;0;369;0;907;0;365,8;0;0;0;0;0;0;0;0;0;0
